color;director_name;num_critic_for_reviews;duration;final_budget;movie_title;imdb_score
Color;Ed Decter;49.0;92.0;13000000.0;The New Guy ;5.9
Color;Gene Quintano;19.0;84.0;8200000.0;Loaded Weapon 1 ;6.1
Color;Jaume Collet-Serra;186.0;86.0;17000000.0;The Shallows ;6.8
Color;Eric Bress;185.0;120.0;13000000.0;The Butterfly Effect ;7.7
Color;Chris Koch;42.0;89.0;13000000.0;Snow Day ;4.9
Color;Preston A. Whitmore II;37.0;117.0;13000000.0;This Christmas ;6.1
Color;Bob Clark;45.0;97.0;12000000.0;Baby Geniuses ;2.5
Color;Kirk Wong;57.0;91.0;13000000.0;The Big Hit ;6.1
Color;Bronwen Hughes;25.0;100.0;13000000.0;Harriet the Spy ;5.9
Color;John Lafia;59.0;72.0;13000000.0;Child's Play 2 ;5.7
Color;Sam Miller;58.0;84.0;13200000.0;No Good Deed ;5.6
Color;Frank Darabont;330.0;126.0;18000000.000000004;The Mist ;7.2
 Black and White;Alex Garland;489.0;108.0;15000000.0;Ex Machina ;7.7
Color;Spike Jonze;242.0;112.0;13000000.0;Being John Malkovich ;7.8
Color;Mark Brown;40.0;90.0;13000000.0;Two Can Play That Game ;6.1
Color;Dave Green;112.0;91.0;13000000.0;Earth to Echo ;5.8
Color;John Stockwell;84.0;135.0;13000000.0;Crazy/Beautiful ;6.5
Color;Clint Eastwood;251.0;141.0;19000000.0;Letters from Iwo Jima ;7.9
Color;Michael Polish;113.0;104.0;13000000.0;The Astronaut Farmer ;6.3
Color;Daisy von Scherler Mayer;23.0;84.0;13000000.0;Woo ;3.8
Color;Lenny Abrahamson;421.0;118.0;13000000.0;Room ;8.3
Color;Bob Saget;32.0;82.0;13000000.0;Dirty Work ;6.4
Color;John Waters;52.0;95.0;13000000.0;Serial Mom ;6.7
Color;Andrew Fleming;81.0;94.0;13000000.0;Dick ;6.1
Color;Niels Arden Oplev;110.0;88.0;13892176.258530498;Del 1 - Män som hatar kvinnor             ;8.1
Color;Craig Bolotin;39.0;99.0;13000000.0;Light It Up ;6.0
Color;Mark Christopher;63.0;121.0;13000000.0;54 ;5.8
Color;Blair Hayes;47.0;84.0;13000000.0;Bubble Boy ;5.6
Color;Jez Butterworth;111.0;93.0;13000000.0;Birthday Girl ;6.1
Color;Jon Lucas;168.0;93.0;13000000.0;21 & Over ;5.9
Color;Olivier Assayas;165.0;120.0;13000000.0;Paris, je t'aime ;7.3
Color;Rod Lurie;104.0;112.0;13000000.0;Resurrecting the Champ ;6.8
Color;Paul Weitz;150.0;107.0;13000000.0;Admission ;5.7
Color;Patrice Leconte;61.0;112.0;17833400.0;The Widow of Saint-Pierre ;7.3
Color;Atom Egoyan;226.0;96.0;11000000.0;Chloe ;6.3
Color;Paul Mazursky;21.0;91.0;13000000.0;Faithful ;5.9
Color;Sidney Lumet;94.0;125.0;13000000.0;Find Me Guilty ;7.1
Color;Stephen Chbosky;364.0;102.0;13000000.0;The Perks of Being a Wallflower ;8.0
Color;Jon Hess;19.0;87.0;3000000.0;Excessive Force ;5.1
Color;Douglas McGrath;129.0;118.0;13000000.0;Infamous ;7.1
Color;Michael Winterbottom;71.0;115.0;15008745.539774716;The Claim ;6.5
Color;Mark Neveldine;93.0;91.0;8000000.0;The Vatican Tapes ;4.5
Color;Joe Cornish;399.0;88.0;13000000.0;Attack the Block ;6.6
Color;Angelina Jolie Pitt;110.0;127.0;13000000.0;In the Land of Blood and Honey ;4.3
Color;Brad Anderson;285.0;94.0;13000000.0;The Call ;6.7
Color;John H. Lee;2.0;115.0;12620000.0;Operation Chromite ;6.8
Color;John Stainton;61.0;90.0;13000000.0;The Crocodile Hunter: Collision Course ;5.4
Color;Glenn Ficarra;242.0;102.0;13000000.0;I Love You Phillip Morris ;6.6
Color;Jean-Jacques Annaud;62.0;100.0;12500000.0;Quest for Fire ;7.4
Color;Denzel Washington;121.0;117.0;12500000.0;Antwone Fisher ;7.3
Color;Michael Hoffman;83.0;109.0;12500000.0;The Emperor's Club ;6.9
Color;Tony Scott;122.0;121.0;13000000.0;True Romance ;8.0
Color;Benedek Fliegauf;88.0;111.0;3925716.0;Womb ;6.4
Color;James Foley;120.0;100.0;12500000.0;Glengarry Glen Ross ;7.8
Color;Michael Winterbottom;225.0;109.0;13000000.0;The Killer Inside Me ;6.1
Color;Paul Schrader;130.0;93.0;18000000.000000004;Cat People ;6.1
Color;Stewart Hendler;167.0;101.0;16000000.0;Sorority Row ;5.1
 Black and White;John Cromwell;7.0;101.0;1250000.0;The Prisoner of Zenda ;7.8
Color;Craig Gillespie;226.0;106.0;12000000.0;Lars and the Real Girl ;7.4
Color;Mark Herman;185.0;94.0;12500000.0;The Boy in the Striped Pajamas ;7.8
Color;Lars von Trier;177.0;140.0;12800000.0;Dancer in the Dark ;8.0
Color;Gillian Armstrong;28.0;132.0;11385656.47183706;Oscar and Lucinda ;6.7
Color;Abel Ferrara;48.0;99.0;12500000.0;The Funeral ;6.6
Color;Brian Koppelman;116.0;90.0;15000000.0;Solitary Man ;6.4
Color;Ethan Maniquis;391.0;105.0;10500000.0;Machete ;6.7
Color;George Hickenlooper;117.0;108.0;15000000.0;Casino Jack ;6.2
Color;Don Bluth;24.0;69.0;12500000.0;The Land Before Time ;7.3
Color;Je-kyu Kang;86.0;148.0;12800000.0;Tae Guk Gi: The Brotherhood of War ;8.1
 Black and White;William Dear;41.0;118.0;12500000.0;The Perfect Game ;7.0
Color;William Friedkin;304.0;132.0;12000000.0;The Exorcist ;8.0
Color;Steven Spielberg;385.0;130.0;8000000.0;Jaws ;8.0
Color;Paul Weitz;145.0;95.0;11000000.0;American Pie ;7.0
Color;Stéphane Aubier;99.0;80.0;10296960.0;Ernest & Celestine ;7.9
Color;Michael Ritchie;29.0;94.0;25000000.0;The Golden Child ;5.9
Color;Tim Story;77.0;122.0;12000000.0;Think Like a Man ;6.6
Color;Tim Story;91.0;102.0;12000000.0;Barbershop ;6.3
Color;Nicholas Meyer;148.0;116.0;11200000.0;Star Trek II: The Wrath of Khan ;7.7
Color;Tom Shadyac;61.0;78.0;12000000.0;Ace Ventura: Pet Detective ;6.9
Color;John Badham;84.0;114.0;12000000.0;WarGames ;7.1
Color;Peter Weir;83.0;112.0;12000000.0;Witness ;7.4
Color;Mike McCoy;216.0;110.0;12000000.0;Act of Valor ;6.5
Color;Anne Fletcher;107.0;104.0;12000000.0;Step Up ;6.5
Color;Mike Judge;63.0;81.0;12000000.0;Beavis and Butt-Head Do America ;6.8
Color;Quentin Tarantino;140.0;154.0;12000000.0;Jackie Brown ;7.5
Color;Jon Hurwitz;153.0;102.0;12000000.0;Harold & Kumar Escape from Guantanamo Bay ;6.6
Color;Josh Trank;414.0;89.0;12000000.0;Chronicle ;7.1
Color;Barbra Streisand;16.0;132.0;12000000.0;Yentl ;6.6
Color;Terry Gilliam;139.0;103.0;5000000.0;Time Bandits ;7.0
Color;Tamra Davis;111.0;93.0;12000000.0;Crossroads ;3.3
Color;Nima Nourizadeh;229.0;93.0;12000000.0;Project X ;6.7
Color;Franklin J. Schaffner;112.0;172.0;12000000.0;Patton ;8.0
Color;Mark Romanek;207.0;96.0;12000000.0;One Hour Photo ;6.8
Color;John Erick Dowdle;198.0;89.0;12000000.0;Quarantine ;6.0
Color;David Moreau;172.0;92.0;12000000.0;The Eye ;5.4
Color;Christopher Erskin;45.0;97.0;12000000.0;Johnson Family Vacation ;4.3
Color;Jesse Dylan;34.0;93.0;20000000.0;How High ;6.2
Color;Brian Henson;75.0;89.0;12000000.0;The Muppet Christmas Carol ;7.7
 Black and White;Julie Taymor;128.0;123.0;12000000.0;Frida ;7.4
Color;Dan Cutforth;68.0;93.0;12000000.0;Katy Perry: Part of Me ;5.9
Color;Josh Boone;326.0;133.0;12000000.0;The Fault in Our Stars ;7.8
Color;John Dahl;128.0;121.0;12000000.0;Rounders ;7.4
Color;Chris Rock;161.0;102.0;12000000.0;Top Five ;6.5
Color;John Frankenheimer;70.0;102.0;12000000.0;Prophecy ;5.4
Color;David Koepp;164.0;99.0;12000000.0;Stir of Echoes ;7.0
Color;;68.0;55.0;41062979.164012864;Spartacus: War of the Damned             ;8.6
Color;Stephen Frears;354.0;98.0;12000000.0;Philomena ;7.6
Color;Mike Binder;125.0;118.0;9000000.000000002;The Upside of Anger ;6.9
Color;Franklin J. Schaffner;55.0;125.0;12000000.0;The Boys from Brazil ;7.0
Color;Elizabeth Allen Rosenbaum;66.0;104.0;12000000.0;Aquamarine ;5.3
Color;Jake Schreier;191.0;109.0;12000000.0;Paper Towns ;6.4
Color;Cheryl Dunye;33.0;86.0;15673825.83667053;My Baby's Daddy ;4.5
 Black and White;Alexander Payne;433.0;115.0;12000000.0;Nebraska ;7.8
Color;Ernest R. Dickerson;66.0;92.0;13000000.0;Tales from the Crypt: Demon Knight ;6.7
Color;Tim Hill;37.0;91.0;25000000.0;Max Keeble's Big Move ;5.3
Color;Jason Reitman;325.0;94.0;12000000.0;Young Adult ;6.3
Color;Mark Neveldine;170.0;93.0;12000000.0;Crank ;7.0
Color;Lionel C. Martin;11.0;93.0;13240885.21800104;How to Be a Player ;5.3
Color;Richard LaGravenese;24.0;100.0;12000000.0;Living Out Loud ;6.6
Color;Sanaa Hamri;70.0;100.0;19139201.353113443;Just Wright ;5.8
Color;Jonathan Demme;232.0;113.0;31711830.09900406;Rachel Getting Married ;6.7
Color;Bob Rafelson;34.0;122.0;12000000.0;The Postman Always Rings Twice ;6.6
Color;Peter Webber;160.0;100.0;29840126.870158195;Girl with a Pearl Earring ;7.0
Color;Wolfgang Petersen;96.0;293.0;14000000.0;Das Boot ;8.4
Color;Wallace Wolodarsky;53.0;93.0;12000000.0;Sorority Boys ;5.4
Color;Richard Curtis;274.0;123.0;12000000.0;About Time ;7.8
Color;Yimou Zhang;248.0;119.0;15697351.090297084;House of Flying Daggers ;7.6
Color;Nicholas Jarecki;288.0;107.0;12000000.0;Arbitrage ;6.6
Color;Dean Israelite;177.0;106.0;12000000.0;Project Almanac ;6.4
Color;Darnell Martin;81.0;109.0;12000000.0;Cadillac Records ;7.0
Color;Scott Alexander;29.0;81.0;10000000.0;Screwed ;5.7
Color;Stuart Gordon;58.0;95.0;8000000.0;Fortress ;5.9
Color;Christopher Guest;144.0;86.0;12000000.0;For Your Consideration ;6.3
 Black and White;Woody Allen;114.0;113.0;12000000.0;Celebrity ;6.3
Color;Ryan Murphy;132.0;122.0;12000000.0;Running with Scissors ;6.2
Color;Robert Iscove;60.0;90.0;12000000.0;From Justin to Kelly ;2.1
Color;Spike Lee;30.0;108.0;12000000.0;Girl 6 ;5.0
Color;Jane Campion;138.0;113.0;12000000.0;In the Cut ;5.3
Color;James Gray;190.0;110.0;12000000.0;Two Lovers ;7.1
Color;Fred Schepisi;61.0;109.0;12000000.0;Last Orders ;7.0
Color;Roger Spottiswoode;2.0;100.0;12000000.0;The Pursuit of D.B. Cooper ;5.7
Color;Antonia Bird;131.0;101.0;12000000.0;Ravenous ;7.1
Color;Jon Poll;146.0;97.0;12000000.0;Charlie Bartlett ;7.0
Color;Paolo Sorrentino;280.0;172.0;9867920.0;The Great Beauty ;7.7
Color;Peter Care;78.0;104.0;12000000.0;The Dangerous Lives of Altar Boys ;7.1
Color;Chan-wook Park;469.0;99.0;12000000.0;Stoker ;6.8
 Black and White;Kar-Wai Wong;194.0;129.0;12000000.0;2046 ;7.5
Color;Ira Sachs;121.0;91.0;12000000.0;Married Life ;6.3
Color;Carroll Ballard;38.0;100.0;12000000.0;Duma ;7.3
Color;Neil Jordan;123.0;111.0;12000000.0;Ondine ;6.8
Color;Takeshi Kitano;81.0;114.0;10000000.0;Brother ;7.2
Color;Anthony Russo;72.0;86.0;12000000.0;Welcome to Collinwood ;6.4
Color;Sidney Lumet;25.0;107.0;12000000.0;Critical Care ;6.0
Color;Vadim Perelman;78.0;90.0;8000000.0;The Life Before Her Eyes ;6.4
Color;Lawrence Kasdan;57.0;103.0;16025482.775172696;Darling Companion ;5.1
Color;Marco Kreuzpaintner;69.0;120.0;12000000.0;Trade ;7.5
Color;Lajos Koltai;73.0;134.0;8587670.136108888;Fateless ;7.1
Color;Alan Rudolph;42.0;110.0;12000000.0;Breakfast of Champions ;4.6
Color;Yimou Zhang;101.0;95.0;14159764.25732397;A Woman, a Gun and a Noodle Shop ;5.7
Color;Vincenzo Natali;82.0;95.0;7500000.0;Cypher ;6.8
 Black and White;Chuan Lu;149.0;132.0;12000000.0;City of Life and Death ;7.7
Color;Lijun Sun;5.0;89.0;17149327.792774543;Legend of Kung Fu Rabbit ;3.2
Color;Takashi Yamazaki;44.0;138.0;12000000.0;Space Battleship Yamato ;6.1
Color;Renny Harlin;74.0;113.0;20000000.0;5 Days of War ;5.6
Color;Christopher Smith;156.0;99.0;12000000.0;Triangle ;6.9
Color;Timothy Hines;1.0;111.0;1200000.0;10 Days in a Madhouse ;7.5
Color;Randall Wallace;82.0;99.0;12000000.0;Heaven Is for Real ;5.8
Color;Guy Ritchie;151.0;104.0;9110419.026047563;Snatch ;8.3
Color;David Winters;3.0;89.0;12000000.0;Dancin' It's On ;2.8
Color;Mary Lambert;98.0;103.0;11500000.0;Pet Sematary ;6.6
Color;Akira Kurosawa;25.0;134.0;11900000.0;Madadayo ;7.5
Color;Jamie Thraves;35.0;100.0;11500000.0;The Cry of the Owl ;6.0
Color;Mabel Cheung;6.0;130.0;12000000.0;A Tale of Three Cities ;6.2
Color;Joe Dante;183.0;106.0;11000000.0;Gremlins ;7.2
Color;George Lucas;282.0;125.0;11000000.0;Star Wars: Episode IV - A New Hope ;8.7
Color;Dan Mazer;158.0;109.0;27500000.0;Dirty Grandpa ;6.0
Color;David Lean;89.0;200.0;11000000.0;Doctor Zhivago ;8.0
Color;Stephen Daldry;101.0;114.0;31599884.978513133;Trash ;7.2
Color;Kenny Ortega;128.0;112.0;11000000.0;High School Musical 3: Senior Year ;4.5
Color;David O. Russell;410.0;116.0;25000000.0;The Fighter ;7.9
Color;Jeff Tremaine;104.0;92.0;27946742.546492536;Jackass Number Two ;7.1
Color;Jonathan Lynn;54.0;120.0;11000000.0;My Cousin Vinny ;7.5
Color;R.J. Cutler;141.0;107.0;11000000.0;If I Stay ;6.8
Color;Brian Trenchard-Smith;30.0;92.0;12000000.0;Drive Hard ;4.3
Color;David S. Ward;57.0;107.0;11000000.0;Major League ;7.2
Color;Oliver Parker;56.0;100.0;13500000.0;St. Trinian's ;5.8
Color;Joel Schumacher;216.0;81.0;13000000.0;Phone Booth ;7.1
Color;Adam Shankman;80.0;101.0;11000000.0;A Walk to Remember ;7.4
Color;Tim Robbins;77.0;122.0;11000000.0;Dead Man Walking ;7.6
Color;Roger Kumble;101.0;97.0;10500000.0;Cruel Intentions ;6.9
Color;Kevin Greutert;156.0;92.0;11000000.0;Saw VI ;6.0
Color;Mel Brooks;48.0;92.0;11000000.0;History of the World: Part I ;6.9
Color;Gina Prince-Bythewood;109.0;110.0;11000000.0;The Secret Life of Bees ;7.3
Color;Rob Pritts;62.0;86.0;11000000.0;Corky Romano ;4.6
Color;Brian De Palma;33.0;91.0;12000000.0;Raising Cain ;6.0
Color;Norman Jewison;20.0;145.0;11000000.0;F.I.S.T. ;6.4
Color;Tobe Hooper;52.0;100.0;12000000.0;Invaders from Mars ;5.5
Color;John Crowley;351.0;111.0;11000000.0;Brooklyn ;7.5
Color;Stanley Kubrick;124.0;184.0;11000000.0;Barry Lyndon ;8.1
Color;Brendan Malloy;37.0;89.0;24000000.0;Out Cold ;6.3
Color;Reginald Hudlin;58.0;84.0;24000000.0;The Ladies Man ;5.1
Color;Dustin Hoffman;175.0;98.0;11000000.0;Quartet ;6.8
Color;Gregory Poirier;75.0;95.0;11000000.0;Tomcats ;5.3
Color;Bill Paxton;161.0;100.0;11000000.0;Frailty ;7.3
Color;Simon Curtis;203.0;109.0;11000000.0;Woman in Gold ;7.3
 Black and White;Bill Condon;188.0;118.0;11000000.0;Kinsey ;7.1
Color;Sam Raimi;221.0;88.0;11000000.0;Army of Darkness ;7.6
Color;Dewey Nicks;66.0;86.0;11000000.0;Slackers ;5.3
Color;Lasse Hallström;80.0;118.0;11000000.0;What's Eating Gilbert Grape ;7.8
Color;Philip Saville;25.0;125.0;12757433.708808508;The Visual Bible: The Gospel of John ;7.7
Color;Mike Leigh;169.0;125.0;11000000.0;Vera Drake ;7.7
Color;Daisy von Scherler Mayer;70.0;94.0;11000000.0;The Guru ;5.4
Color;Mira Nair;15.0;113.0;11000000.0;The Perez Family ;6.2
Color;Ethan Coen;535.0;104.0;11000000.0;Inside Llewyn Davis ;7.4
Color;Tim Blake Nelson;92.0;95.0;5000000.0;O ;6.2
Color;William A. Graham;14.0;102.0;11000000.0;Return to the Blue Lagoon ;5.1
Color;Martin Ritt;13.0;124.0;11000000.0;The Molly Maguires ;6.9
Color;John Turturro;87.0;105.0;17855356.900479835;Romance & Cigarettes ;6.3
Color;Agnieszka Holland;78.0;104.0;11000000.0;Copying Beethoven ;6.8
Color;Rowan Joffe;136.0;111.0;12000000.0;Brighton Rock ;5.7
Color;David Hackl;160.0;95.0;10800000.0;Saw V ;5.8
Color;Giuliano Montaldo;28.0;96.0;11188558.009000704;Machine Gun McCain ;6.2
Color;Lisa Azuelos;54.0;97.0;11000000.0;LOL ;4.3
Color;Ray Lawrence;75.0;118.0;10674052.942347243;Jindabyne ;6.4
Color;Karan Johar;20.0;193.0;10555869.542600544;Kabhi Alvida Naa Kehna ;6.0
Color;Oliver Parker;105.0;97.0;14000000.0;An Ideal Husband ;6.9
Color;Ruairi Robinson;120.0;98.0;10628822.197055493;The Last Days on Mars ;5.5
Color;Jaume Balagueró;108.0;103.0;10600000.0;Darkness ;5.4
Color;Stanley Kubrick;285.0;161.0;12000000.0;2001: A Space Odyssey ;8.3
Color;Steven Spielberg;215.0;120.0;10500000.0;E.T. the Extra-Terrestrial ;7.9
Color;Jon Kasdan;81.0;97.0;10000000.0;In the Land of Women ;6.5
Color;Léa Pool;17.0;97.0;9380465.962359196;The Blue Butterfly ;6.3
Color;Floyd Mutrux;5.0;99.0;10500000.0;There Goes My Baby ;6.4
Color;;3.0;24.0;11848511.809334885;Lovesick             ;7.9
Color;Sajid Khan;10.0;144.0;21881679.380931273;Housefull ;5.3
Color;Christopher Cain;43.0;111.0;11000000.0;September Dawn ;5.8
Color;Dean Wright;43.0;145.0;12000000.0;For Greater Glory: The True Story of Cristiada ;6.6
Color;Eric Lartigau;94.0;106.0;11000000.0;La Famille Bélier ;7.4
Color;Gus Van Sant;161.0;126.0;10000000.0;Good Will Hunting ;8.3
Color;Shintaro Shimosawa;38.0;106.0;11000000.0;Misconduct ;5.3
Color;Darren Lynn Bousman;210.0;121.0;10000000.0;Saw III ;6.2
Color;Ivan Reitman;52.0;117.0;10000000.0;Stripes ;6.9
Color;Peyton Reed;139.0;98.0;11000000.0;Bring It On ;5.9
Color;James DeMonaco;165.0;109.0;10000000.0;The Purge: Election Year ;6.1
Color;Robert Iscove;96.0;95.0;10000000.0;She's All That ;5.8
Color;Darren Lynn Bousman;190.0;96.0;10000000.0;Saw IV ;5.9
Color;Geoffrey Sax;173.0;101.0;10000000.0;White Noise ;5.5
Color;Tyler Perry;46.0;107.0;6000000.0;Madea's Family Reunion ;5.0
Color;Martin Scorsese;59.0;119.0;13800000.0;The Color of Money ;7.0
 Black and White;Ken Annakin;53.0;178.0;10000000.0;The Longest Day ;7.8
Color;Stephen Herek;22.0;100.0;10000000.0;The Mighty Ducks ;6.4
Color;Takashi Shimizu;203.0;98.0;10000000.0;The Grudge ;5.9
Color;Dennis Dugan;77.0;92.0;12000000.0;Happy Gilmore ;7.0
Color;Victor Salva;190.0;90.0;10000000.0;Jeepers Creepers ;6.1
Color;Stephen Herek;81.0;90.0;10000000.0;Bill & Ted's Excellent Adventure ;6.9
Color;Carol Reed;56.0;153.0;10000000.0;Oliver! ;7.5
Color;John Madden;264.0;124.0;10000000.0;The Best Exotic Marigold Hotel ;7.3
Color;Chuck Sheetz;44.0;82.0;23000000.0;Recess: School's Out ;6.5
Color;George Miller;117.0;107.0;10000000.0;Mad Max Beyond Thunderdome ;6.2
Color;Mark L. Lester;124.0;75.0;10000000.0;Commando ;6.7
Color;William Brent Bell;159.0;97.0;8000000.0;The Boy ;6.0
Color;John Erick Dowdle;273.0;80.0;10000000.0;Devil ;6.3
Color;Marcus Raboy;26.0;85.0;10000000.0;Friday After Next ;5.8
Color;Leigh Whannell;242.0;97.0;10000000.0;Insidious: Chapter 3 ;6.1
Color;Michael Schultz;55.0;109.0;10000000.0;The Last Dragon ;6.9
Color;Brett Leonard;48.0;140.0;10000000.0;The Lawnmower Man ;5.4
Color;Peter Sollett;166.0;90.0;9000000.000000002;Nick and Norah's Infinite Playlist ;6.7
Color;Kevin Smith;206.0;130.0;10000000.0;Dogma ;7.4
Color;Bob Dolman;92.0;98.0;10000000.0;The Banger Sisters ;5.6
Color;Joe Dante;78.0;101.0;10000000.0;Twilight Zone: The Movie ;6.5
Color;Rowdy Herrington;83.0;114.0;17000000.0;Road House ;6.5
Color;Keenen Ivory Wayans;8.0;100.0;10000000.0;A Low Down Dirty Shame ;5.8
Color;John Polson;86.0;85.0;8500000.0;Swimfan ;5.0
Color;Greg Coolidge;85.0;103.0;12000000.0;Employee of the Month ;5.5
Color;Harry Elfont;76.0;100.0;10000000.0;Can't Hardly Wait ;6.5
Color;Francis Ford Coppola;60.0;114.0;10000000.0;The Outsiders ;7.2
Color;David Lowery;78.0;102.0;65000000.0;Pete's Dragon ;7.3
Color;David Cronenberg;112.0;103.0;10000000.0;The Dead Zone ;7.2
Color;Ciarán Foy;189.0;97.0;10000000.0;Sinister 2 ;5.2
Color;Salim Akil;82.0;116.0;17000000.0;Sparkle ;5.7
Color;Jamie Blanks;120.0;96.0;10000000.0;Valentine ;4.7
Color;Olatunde Osunsanmi;183.0;98.0;10000000.0;The Fourth Kind ;5.9
Color;Robert Altman;211.0;105.0;10000000.0;A Prairie Home Companion ;6.8
 Black and White;Leon Ichaso;14.0;123.0;10000000.0;Sugar Hill ;5.9
Color;Joseph Zito;54.0;107.0;10000000.0;Invasion U.S.A. ;5.3
Color;Malcolm D. Lee;55.0;112.0;17756657.75813767;Roll Bounce ;6.0
Color;Wes Anderson;179.0;93.0;9000000.000000002;Rushmore ;7.7
Color;Colin Strause;221.0;97.0;10000000.0;Skyline ;4.4
Color;John Madden;158.0;122.0;10000000.0;The Second Best Exotic Marigold Hotel ;6.6
Color;Patricia Rozema;73.0;101.0;10000000.0;Kit Kittredge: An American Girl ;6.7
Color;Mark Rosman;65.0;100.0;25000000.0;The Perfect Man ;5.5
Color;Spike Lee;23.0;129.0;10000000.0;Mo' Better Blues ;6.5
Color;Steve Oedekerk;63.0;81.0;10000000.0;Kung Pow: Enter the Fist ;6.2
Color;Ron Underwood;132.0;96.0;11000000.0;Tremors ;7.1
Color;Rob Schmidt;191.0;84.0;12600000.0;Wrong Turn ;6.1
Color;Walter Hill;52.0;100.0;10000000.0;The Long Riders ;7.1
Color;James Foley;91.0;110.0;25000000.0;The Corruptor ;6.0
Color;Jeff Nichols;368.0;130.0;10000000.0;Mud ;7.4
Color;Robert Ben Garant;89.0;84.0;10000000.0;Reno 911!: Miami ;5.9
Color;Morgan Spurlock;83.0;106.0;10000000.0;One Direction: This Is Us ;4.1
Color;Neal Brennan;83.0;89.0;15102347.137567839;The Goods: Live Hard, Sell Hard ;5.8
Color;Tuck Tucker;33.0;76.0;3000000.0;Hey Arnold! The Movie ;5.9
Color;Simon Curtis;386.0;99.0;9717780.294450736;My Week with Marilyn ;7.0
Color;Richard Shepard;191.0;96.0;10000000.0;The Matador ;6.8
Color;Theodore Witcher;16.0;104.0;10000000.0;Love Jones ;7.4
Color;Joel Edgerton;297.0;108.0;5000000.0;The Gift ;7.1
Color;Jim Hanon;47.0;108.0;10000000.0;End of the Spear ;7.0
Color;Tommy O'Haver;63.0;87.0;22000000.0;Get Over It ;5.8
Color;Mike Judge;144.0;89.0;10000000.0;Office Space ;7.8
Color;Michael Patrick Jann;77.0;97.0;15000000.0;Drop Dead Gorgeous ;6.5
Color;Tim Burton;325.0;106.0;10000000.0;Big Eyes ;7.0
Color;Peter Berg;100.0;100.0;10000000.0;Very Bad Things ;6.3
Color;Joe Nussbaum;52.0;89.0;10000000.0;Sleepover ;5.3
Color;Brian De Palma;98.0;114.0;10000000.0;Body Double ;6.8
Color;Jorma Taccone;163.0;95.0;10000000.0;MacGruber ;5.5
Color;Stephen Frears;137.0;97.0;10000000.0;Dirty Pretty Things ;7.4
Color;Elizabeth Banks;180.0;94.0;6000000.0;Movie 43 ;4.3
Color;Jeff Lowell;100.0;95.0;10000000.0;Over Her Dead Body ;5.2
 Black and White;Lorene Scafaria;265.0;101.0;10000000.0;Seeking a Friend for the End of the World ;6.7
Color;Miguel Arteta;212.0;87.0;21114358.6925296;Cedar Rapids ;6.3
Color;;68.0;40.0;25450366.359544855;Bones             ;7.9
 Black and White;Tony Kaye;162.0;101.0;7500000.0;American History X ;8.6
Color;Marcus Dunstan;147.0;82.0;10000000.0;The Collection ;6.1
Color;Timothy Björklund;33.0;74.0;10000000.0;Teacher's Pet ;5.8
Color;François Girard;94.0;130.0;10000000.0;The Red Violin ;7.7
Color;David Lynch;143.0;112.0;10000000.0;The Straight Story ;8.0
Color;Scott Kalvert;38.0;96.0;10000000.0;Deuces Wild ;5.6
Color;Jason Bateman;126.0;89.0;10000000.0;Bad Words ;6.7
Color;David Schwimmer;168.0;100.0;35809986.65873097;Run, Fatboy, Run ;6.6
Color;Allan Arkush;19.0;78.0;10000000.0;Heartbeeps ;4.2
Color;Mike Binder;91.0;121.0;9000000.000000002;Black or White ;6.6
Color;Eric Bross;46.0;85.0;10000000.0;On the Line ;4.1
Color;Werner Herzog;198.0;120.0;10000000.0;Rescue Dawn ;7.3
